date,stablecoin_velocity_solana,daily_active_addresses_new_wallets_ethereum,daily_active_addresses_new_wallets_solana,energy_per_tx_ethereum,daily_active_addresses_returning_wallets_ethereum,energy_per_tx_solana,gas_consumed_native_solana,gas_consumed_native_ethereum,daily_active_addresses_returning_wallets_solana,daily_return_solana,dex_volumes_solana,dex_volumes_ethereum,tvl_usd_solana,tvl_usd_ethereum,p2p_ratio_ethereum,stablecoin_velocity_ethereum,stablecoin_supply_usd_ethereum,stablecoin_supply_usd_solana,p2p_stablecoin_transfer_volume_solana,stablecoin_transfer_volume_ethereum,stablecoin_transfer_volume_solana,p2p_stablecoin_transfer_volume_ethereum,weekly_unique_contract_deployers_solana,weekly_unique_contract_deployers_ethereum,fees_ethereum,daily_transactions_ethereum,daily_active_addresses_solana,daily_active_addresses_ethereum,fees_solana,daily_transactions_solana,market_cap_ethereum,market_cap_solana,daily_return_ethereum,price_solana,price_ethereum,date.1,daily_active_addresses_bitcoin
2020-04-12,,,,,,,,,,0.0,0.0,5897679.79,0.0,587335338.0,0.7638,1.3115,5889108242.0,0.0,0.0,7723758135.18,0.0,5899193224.58,0.0,1392.0,116863.57,678530.0,0.0,211566.0,0.0,900.0,17790409219.82,7269680.45,0.0,0.83,164.6,2020-04-12,485119.5714285714
2020-04-13,,,,,,,,,,-0.1807,0.0,5713816.46,0.0,583617075.0,0.7712,1.4625,6102251081.87,0.0,0.0,8924522440.44,0.0,6882771273.3,0.0,1516.0,155398.31,744306.0,0.0,235137.0,0.0,900.0,17316641314.15,6302364.15,0.0221,0.68,168.23,2020-04-13,557797.0
2020-04-14,,,,,,,,,,0.0,0.0,4666043.21,0.0,578405264.0,0.7712,1.4625,6102251081.87,0.0,0.0,8924522440.44,0.0,6882771273.3,0.0,1516.0,166279.71,813972.0,0.0,270969.0,0.0,900.0,17559917949.26,5306221.07,0.0,0.68,168.23,2020-04-14,557797.0
2020-04-15,,,,,,,,,,0.0,0.0,13599625.92,0.0,585402831.0,0.7712,1.4625,6102251081.87,0.0,0.0,8924522440.44,0.0,6882771273.3,0.0,1516.0,151141.66,792152.0,0.0,245738.0,0.0,900.0,16933905371.16,5114653.93,0.0,0.68,168.23,2020-04-15,557797.0
2020-04-16,,,,,,,,,,0.0,0.0,5715791.96,0.0,672492858.0,0.7712,1.4625,6102251081.87,0.0,0.0,8924522440.44,0.0,6882771273.3,0.0,1516.0,238366.85,790334.0,0.0,228367.0,0.0,900.0,18989526634.24,5505929.49,0.0,0.68,168.23,2020-04-16,557797.0
2020-04-17,,,,,,,,,,0.0,0.0,22804213.86,0.0,616820970.0,0.7712,1.4625,6102251081.87,0.0,0.0,8924522440.44,0.0,6882771273.3,0.0,1516.0,180009.51,785639.0,0.0,246944.0,0.0,900.0,18844786940.26,5348323.98,0.0,0.68,168.23,2020-04-17,557797.0
2020-04-18,,,,,,,,,,0.0,0.0,9204003.2,0.0,624610550.0,0.7712,1.4625,6102251081.87,0.0,0.0,8924522440.44,0.0,6882771273.3,0.0,1516.0,218692.42,783111.0,0.0,253461.0,0.0,900.0,20686869606.08,5423066.29,0.0,0.68,168.23,2020-04-18,557797.0
2020-04-19,,,,,,,,,,0.0,0.0,11306975.15,0.0,640725075.0,0.7712,1.4625,6102251081.87,0.0,0.0,8924522440.44,0.0,6882771273.3,0.0,1516.0,184808.24,741675.0,0.0,240382.0,0.0,900.0,19894212517.44,4844617.21,0.0,0.68,168.23,2020-04-19,557797.0
2020-04-20,,,,,,,,,,-0.0882,0.0,10339132.09,0.0,672240212.0,0.7423,1.4986,6492539141.8,0.0,0.0,9729962854.37,0.0,7222957247.18,0.0,1508.0,226044.55,828885.0,0.0,257525.0,0.0,900.0,18894679854.85,4285479.15,0.0927,0.62,183.82,2020-04-20,531737.2857142857
2020-04-21,,,,,,,,,,0.0,0.0,16508819.94,0.0,656912899.0,0.7423,1.4986,6492539141.8,0.0,0.0,9729962854.37,0.0,7222957247.18,0.0,1508.0,237698.7,812963.0,0.0,240885.0,0.0,900.0,18883297426.61,4591546.76,0.0,0.62,183.82,2020-04-21,531737.2857142857
2020-04-22,,,,,,,,,,0.0,0.0,15514870.75,0.0,638385488.0,0.7423,1.4986,6492539141.8,0.0,0.0,9729962854.37,0.0,7222957247.18,0.0,1508.0,239779.14,790519.0,0.0,229105.0,0.0,900.0,20165266729.19,5446538.17,0.0,0.62,183.82,2020-04-22,531737.2857142857
2020-04-23,,,,,,,,,,0.0,0.0,11239951.81,0.0,661857855.0,0.7423,1.4986,6492539141.8,0.0,0.0,9729962854.37,0.0,7222957247.18,0.0,1508.0,255941.11,826397.0,0.0,253968.0,0.0,900.0,20371607313.86,4909587.0,0.0,0.62,183.82,2020-04-23,531737.2857142857
2020-04-24,,,,,,,,,,0.0,0.0,11440734.0,0.0,673446071.0,0.7423,1.4986,6492539141.8,0.0,0.0,9729962854.37,0.0,7222957247.18,0.0,1508.0,248418.05,846807.0,0.0,259811.0,0.0,900.0,20756708748.59,5027193.62,0.0,0.62,183.82,2020-04-24,531737.2857142857
2020-04-25,,,,,,,,,,0.0,0.0,12813426.79,0.0,685632694.0,0.7423,1.4986,6492539141.8,0.0,0.0,9729962854.37,0.0,7222957247.18,0.0,1508.0,220758.6,792299.0,0.0,237080.0,0.0,900.0,21449928671.5,5173619.23,0.0,0.62,183.82,2020-04-25,531737.2857142857
2020-04-26,,,,,,,,,,0.0,0.0,12144327.77,0.0,696296810.0,0.7423,1.4986,6492539141.8,0.0,0.0,9729962854.37,0.0,7222957247.18,0.0,1508.0,250775.18,801949.0,0.0,233374.0,0.0,900.0,21798344583.46,5137791.33,0.0,0.62,183.82,2020-04-26,531737.2857142857
2020-04-27,,,,,,,,,,0.0968,0.0,9002568.27,0.0,697359253.0,0.7096,1.5687,6932238800.6,0.0,0.0,10874822463.61,0.0,7717254140.34,0.0,1463.0,256049.7,841193.0,0.0,251804.0,0.0,900.0,21715118585.74,4616001.38,0.1274,0.68,207.24,2020-04-27,599215.0
2020-04-28,,,,,,,,,,0.0,0.0,21845601.71,0.0,704927248.0,0.7096,1.5687,6932238800.6,0.0,0.0,10874822463.61,0.0,7717254140.34,0.0,1463.0,235698.04,838453.0,0.0,251121.0,0.0,900.0,21824818237.7,5283691.35,0.0,0.68,207.24,2020-04-28,599215.0
2020-04-29,,,,,,,,,,0.0,0.0,24542500.21,0.0,715457278.0,0.7096,1.5687,6932238800.6,0.0,0.0,10874822463.61,0.0,7717254140.34,0.0,1463.0,421759.66,897881.0,0.0,262573.0,0.0,900.0,23796586177.49,5897415.54,0.0,0.68,207.24,2020-04-29,599215.0
2020-04-30,,,,,,,,,,0.0,0.0,12474475.18,0.0,760982584.0,0.7096,1.5687,6932238800.6,0.0,0.0,10874822463.61,0.0,7717254140.34,0.0,1463.0,524599.55,899459.0,0.0,264813.0,0.0,900.0,22894189506.37,5635423.51,0.0,0.68,207.24,2020-04-30,599215.0
2020-05-01,,,,,,,,,,0.0,0.0,11035792.42,0.0,749851933.0,0.7096,1.5687,6932238800.6,0.0,0.0,10874822463.61,0.0,7717254140.34,0.0,1463.0,289236.05,827138.0,0.0,256097.0,0.0,900.0,23540629181.11,5735879.9,0.0,0.68,207.24,2020-05-01,599215.0
2020-05-02,,,,,,,,,,0.0,0.0,11413784.14,0.0,761085709.0,0.7096,1.5687,6932238800.6,0.0,0.0,10874822463.61,0.0,7717254140.34,0.0,1463.0,222201.86,765990.0,0.0,254439.0,0.0,900.0,23700169401.05,5669404.17,0.0,0.68,207.24,2020-05-02,599215.0
2020-05-03,,,,,,,,,,0.0,0.0,19479530.63,0.0,766028230.0,0.7096,1.5687,6932238800.6,0.0,0.0,10874822463.61,0.0,7717254140.34,0.0,1463.0,252860.08,789689.0,0.0,266775.0,0.0,900.0,23254687127.81,5486412.39,0.0,0.68,207.24,2020-05-03,599215.0
2020-05-04,,,,,,,,,,-0.1029,0.0,12657570.83,0.0,781202255.0,0.6988,1.7637,6923486107.09,0.0,0.0,12211054618.5,0.0,8532789788.61,0.0,1391.0,307175.81,774035.0,0.0,235794.0,0.0,900.0,22819858077.11,5354861.58,-0.0109,0.61,204.98,2020-05-04,607437.2857142857
2020-05-05,,,,,,,,,,0.0,0.0,16261540.04,0.0,744371417.0,0.6988,1.7637,6923486107.09,0.0,0.0,12211054618.5,0.0,8532789788.61,0.0,1391.0,319830.7,785518.0,0.0,234474.0,0.0,900.0,22740460359.47,5195811.63,0.0,0.61,204.98,2020-05-05,607437.2857142857
2020-05-06,,,,,,,,,,0.0,0.0,13938774.43,0.0,746289169.0,0.6988,1.7637,6923486107.09,0.0,0.0,12211054618.5,0.0,8532789788.61,0.0,1391.0,377644.11,833506.0,0.0,251782.0,0.0,900.0,22529347281.11,5010066.05,0.0,0.61,204.98,2020-05-06,607437.2857142857
2020-05-07,,,,,,,,,,0.0,0.0,15287626.0,0.0,784707296.0,0.6988,1.7637,6923486107.09,0.0,0.0,12211054618.5,0.0,8532789788.61,0.0,1391.0,494720.47,877129.0,0.0,250868.0,0.0,900.0,23678773321.93,4874818.72,0.0,0.61,204.98,2020-05-07,607437.2857142857
2020-05-08,,,,,,,,,,0.0,0.0,16378905.24,0.0,766727405.0,0.6988,1.7637,6923486107.09,0.0,0.0,12211054618.5,0.0,8532789788.61,0.0,1391.0,484215.83,887756.0,0.0,257527.0,0.0,900.0,23476076684.66,4827334.91,0.0,0.61,204.98,2020-05-08,607437.2857142857
2020-05-09,,,,,,,,,,0.0,0.0,27627296.55,0.0,783708318.0,0.6988,1.7637,6923486107.09,0.0,0.0,12211054618.5,0.0,8532789788.61,0.0,1391.0,396424.65,894382.0,0.0,272957.0,0.0,900.0,23328821609.13,4816707.91,0.0,0.61,204.98,2020-05-09,607437.2857142857
2020-05-10,,,,,,,,,,0.0,0.0,17692818.94,0.0,788301526.0,0.6988,1.7637,6923486107.09,0.0,0.0,12211054618.5,0.0,8532789788.61,0.0,1391.0,641262.3,879153.0,0.0,256070.0,0.0,900.0,20859785783.85,4324416.95,0.0,0.61,204.98,2020-05-10,607437.2857142857
2020-05-11,,,,,,,,,,-0.082,0.0,11710566.14,0.0,741270085.0,0.7388,1.4415,7094107241.11,0.0,0.0,10225987073.53,0.0,7554473597.48,0.0,1376.0,483582.83,887554.0,0.0,259685.0,0.0,900.0,20616754314.26,4171226.3,-0.0388,0.56,197.03,2020-05-11,559515.1428571428
2020-05-12,,,,,,,,,,0.0,0.0,13788919.92,0.0,717986155.0,0.7388,1.4415,7094107241.11,0.0,0.0,10225987073.53,0.0,7554473597.48,0.0,1376.0,553784.41,880678.0,0.0,245341.0,0.0,900.0,20993946147.95,4266741.23,0.0,0.56,197.03,2020-05-12,559515.1428571428
2020-05-13,,,,,,,,,,0.0,0.0,12647792.84,0.0,710924967.0,0.7388,1.4415,7094107241.11,0.0,0.0,10225987073.53,0.0,7554473597.48,0.0,1376.0,739931.84,856962.0,0.0,221815.0,0.0,900.0,22169692740.75,4413742.9,0.0,0.56,197.03,2020-05-13,559515.1428571428
2020-05-14,,,,,,,,,,0.0,0.0,10949252.6,0.0,722512450.0,0.7388,1.4415,7094107241.11,0.0,0.0,10225987073.53,0.0,7554473597.48,0.0,1376.0,914105.75,820300.0,0.0,223337.0,0.0,900.0,22562017222.47,4570789.92,0.0,0.56,197.03,2020-05-14,559515.1428571428
2020-05-15,,,,,,,,,,0.0,0.0,9999810.69,0.0,740465186.0,0.7388,1.4415,7094107241.11,0.0,0.0,10225987073.53,0.0,7554473597.48,0.0,1376.0,662051.52,888691.0,0.0,246365.0,0.0,900.0,21656663418.09,4432087.51,0.0,0.56,197.03,2020-05-15,559515.1428571428
2020-05-16,,,,,,,,,,0.0,0.0,18164758.15,0.0,728686910.0,0.7388,1.4415,7094107241.11,0.0,0.0,10225987073.53,0.0,7554473597.48,0.0,1376.0,554103.94,875030.0,0.0,241880.0,0.0,900.0,22256509489.0,4752035.39,0.0,0.56,197.03,2020-05-16,559515.1428571428
2020-05-17,,,,,,,,,,0.0,0.0,18412041.77,0.0,733111824.0,0.7388,1.4415,7094107241.11,0.0,0.0,10225987073.53,0.0,7554473597.48,0.0,1376.0,614106.88,808464.0,0.0,227262.0,0.0,900.0,22938430778.94,4898008.36,0.0,0.56,197.03,2020-05-17,559515.1428571428
2020-05-18,,,,,,,,,,0.0714,0.0,16089860.85,0.0,745186581.0,0.7722,1.5057,7062062784.23,0.0,0.0,10633404027.83,0.0,8211237489.02,0.0,1390.0,858015.47,857645.0,0.0,242616.0,0.0,900.0,23793534838.64,5213969.63,0.0515,0.6,207.17,2020-05-18,555254.8571428572
2020-05-19,,,,,,,,,,0.0,0.0,15147245.36,0.0,762191772.0,0.7722,1.5057,7062062784.23,0.0,0.0,10633404027.83,0.0,8211237489.02,0.0,1390.0,763012.8,848038.0,0.0,252710.0,0.0,900.0,23656360817.22,4996233.2,0.0,0.6,207.17,2020-05-19,555254.8571428572
2020-05-20,,,,,,,,,,0.0,0.0,13281441.73,0.0,824462465.0,0.7722,1.5057,7062062784.23,0.0,0.0,10633404027.83,0.0,8211237489.02,0.0,1390.0,867228.94,855377.0,0.0,242522.0,0.0,900.0,23303624068.61,4629608.83,0.0,0.6,207.17,2020-05-20,555254.8571428572
2020-05-21,,,,,,,,,,0.0,0.0,11953816.37,0.0,838136760.0,0.7722,1.5057,7062062784.23,0.0,0.0,10633404027.83,0.0,8211237489.02,0.0,1390.0,1117634.84,867704.0,0.0,244204.0,0.0,900.0,22089212414.44,4853042.59,0.0,0.6,207.17,2020-05-21,555254.8571428572
2020-05-22,,,,,,,,,,0.0,0.0,12242239.73,0.0,814447861.0,0.7722,1.5057,7062062784.23,0.0,0.0,10633404027.83,0.0,8211237489.02,0.0,1390.0,797951.07,916282.0,0.0,253674.0,0.0,900.0,22960218146.43,4919865.81,0.0,0.6,207.17,2020-05-22,555254.8571428572
2020-05-23,,,,,,,,,,0.0,0.0,15250736.84,0.0,818755893.0,0.7722,1.5057,7062062784.23,0.0,0.0,10633404027.83,0.0,8211237489.02,0.0,1390.0,507870.66,868425.0,0.0,261840.0,0.0,900.0,22943289960.01,4866957.62,0.0,0.6,207.17,2020-05-23,555254.8571428572
2020-05-24,,,,,,,,,,0.0,0.0,9318063.98,0.0,826739887.0,0.7722,1.5057,7062062784.23,0.0,0.0,10633404027.83,0.0,8211237489.02,0.0,1390.0,648272.5,825755.0,0.0,231304.0,0.0,900.0,22417907964.49,4374843.16,0.0,0.6,207.17,2020-05-24,555254.8571428572
2020-05-25,,,,,,,,,,-0.0333,0.0,13694629.24,0.0,815031143.0,0.753,1.4649,7071452214.69,0.0,0.0,10358756565.14,0.0,7800521195.59,0.0,1350.0,850094.99,875607.0,0.0,238839.0,0.0,900.0,22639118588.4,4809730.18,0.0535,0.58,218.25,2020-05-25,570715.7142857143
2020-05-26,,,,,,,,,,0.0,0.0,15241194.53,0.0,808133164.0,0.753,1.4649,7071452214.69,0.0,0.0,10358756565.14,0.0,7800521195.59,0.0,1350.0,860640.89,916975.0,0.0,254890.0,0.0,900.0,22325672542.33,4598505.35,0.0,0.58,218.25,2020-05-26,570715.7142857143
2020-05-27,,,,,,,,,,0.0,0.0,18430558.09,0.0,812603098.0,0.753,1.4649,7071452214.69,0.0,0.0,10358756565.14,0.0,7800521195.59,0.0,1350.0,966575.22,896217.0,0.0,259582.0,0.0,900.0,23085068545.91,4715158.09,0.0,0.58,218.25,2020-05-27,570715.7142857143
2020-05-28,,,,,,,,,,0.0,0.0,23314027.83,0.0,829612943.0,0.753,1.4649,7071452214.69,0.0,0.0,10358756565.14,0.0,7800521195.59,0.0,1350.0,991002.44,907265.0,0.0,267558.0,0.0,900.0,24328143646.44,9366383.78,0.0,0.58,218.25,2020-05-28,570715.7142857143
2020-05-29,,,,,,,,,,0.0,0.0,16164733.06,0.0,828725017.0,0.753,1.4649,7071452214.69,0.0,0.0,10358756565.14,0.0,7800521195.59,0.0,1350.0,865466.47,949269.0,0.0,303570.0,0.0,900.0,24504031642.68,9427078.27,0.0,0.58,218.25,2020-05-29,570715.7142857143
2020-05-30,,,,,,,,,,0.0,0.0,13855202.74,0.0,850698892.0,0.753,1.4649,7071452214.69,0.0,0.0,10358756565.14,0.0,7800521195.59,0.0,1350.0,920631.38,881950.0,0.0,277960.0,0.0,900.0,27012940828.47,9591470.34,0.0,0.58,218.25,2020-05-30,570715.7142857143
2020-05-31,,,,,,,,,,0.0,0.0,14380624.03,0.0,902269296.0,0.753,1.4649,7071452214.69,0.0,0.0,10358756565.14,0.0,7800521195.59,0.0,1350.0,730442.27,850103.0,0.0,262815.0,0.0,900.0,25671662155.41,9399234.95,0.0,0.58,218.25,2020-05-31,570715.7142857143
2020-06-01,,,,,,,,,,0.0345,0.0,24529584.52,0.0,918377084.0,0.7679,1.6762,7067221974.4,0.0,0.0,11846367525.41,0.0,9096974432.47,0.0,1401.0,891539.74,929874.0,0.0,280897.0,0.0,900.0,27559451838.44,9424972.59,0.1125,0.6,242.81,2020-06-01,560297.1428571428
2020-06-02,,,,,,,,,,0.0,0.0,12803747.63,0.0,920919237.0,0.7679,1.6762,7067221974.4,0.0,0.0,11846367525.41,0.0,9096974432.47,0.0,1401.0,989130.29,980902.0,0.0,310760.0,0.0,900.0,26414164713.76,9310563.11,0.0,0.6,242.81,2020-06-02,560297.1428571428
2020-06-03,,,,,,,,,,0.0,0.0,13795271.25,0.0,951251998.0,0.7679,1.6762,7067221974.4,0.0,0.0,11846367525.41,0.0,9096974432.47,0.0,1401.0,791660.25,898364.0,0.0,280355.0,0.0,900.0,27137533088.43,9614805.95,0.0,0.6,242.81,2020-06-03,560297.1428571428
2020-06-04,,,,,,,,,,0.0,0.0,13083639.66,0.0,940226433.0,0.7679,1.6762,7067221974.4,0.0,0.0,11846367525.41,0.0,9096974432.47,0.0,1401.0,847240.03,930407.0,0.0,291466.0,0.0,900.0,27105225697.64,9543805.26,0.0,0.6,242.81,2020-06-04,560297.1428571428
2020-06-05,,,,,,,,,,0.0,0.0,15656474.72,0.0,941453797.0,0.7679,1.6762,7067221974.4,0.0,0.0,11846367525.41,0.0,9096974432.47,0.0,1401.0,874596.68,901995.0,0.0,271335.0,0.0,900.0,26722521046.76,10747702.96,0.0,0.6,242.81,2020-06-05,560297.1428571428
2020-06-06,,,,,,,,,,0.0,0.0,17034505.19,0.0,957992985.0,0.7679,1.6762,7067221974.4,0.0,0.0,11846367525.41,0.0,9096974432.47,0.0,1401.0,998039.42,946196.0,0.0,250853.0,0.0,900.0,26923196533.75,10180036.84,0.0,0.6,242.81,2020-06-06,560297.1428571428
2020-06-07,,,,,,,,,,0.0,0.0,14563645.56,0.0,963213408.0,0.7679,1.6762,7067221974.4,0.0,0.0,11846367525.41,0.0,9096974432.47,0.0,1401.0,1095205.03,943786.0,0.0,233340.0,0.0,900.0,27129407338.34,10138083.79,0.0,0.6,242.81,2020-06-07,560297.1428571428
2020-06-08,,,,,,,,,,0.0333,0.0,21218228.48,0.0,954469822.0,0.7787,1.6547,7100117005.07,0.0,0.0,11748759493.98,0.0,9148216456.37,0.0,1528.0,1117066.74,966206.0,0.0,274452.0,0.0,900.0,27441367803.3,10913789.39,-0.013,0.62,239.66,2020-06-08,598354.7142857143
2020-06-09,,,,,,,,,,0.0,0.0,18979143.63,0.0,955728068.0,0.7787,1.6547,7100117005.07,0.0,0.0,11748759493.98,0.0,9148216456.37,0.0,1528.0,1049807.42,923075.0,0.0,296522.0,0.0,900.0,27188436885.47,10726797.09,0.0,0.62,239.66,2020-06-09,598354.7142857143
2020-06-10,,,,,,,,,,0.0,0.0,29907559.86,0.0,940504433.0,0.7787,1.6547,7100117005.07,0.0,0.0,11748759493.98,0.0,9148216456.37,0.0,1528.0,6450244.81,939890.0,0.0,281055.0,0.0,900.0,27480866985.69,10648020.65,0.0,0.62,239.66,2020-06-10,598354.7142857143
2020-06-11,,,,,,,,,,0.0,0.0,18037698.3,0.0,911214973.0,0.7787,1.6547,7100117005.07,0.0,0.0,11748759493.98,0.0,9148216456.37,0.0,1528.0,7133930.56,925331.0,0.0,280948.0,0.0,900.0,25655172292.44,9341515.41,0.0,0.62,239.66,2020-06-11,598354.7142857143
2020-06-12,,,,,,,,,,0.0,0.0,12125957.01,0.0,976498866.0,0.7787,1.6547,7100117005.07,0.0,0.0,11748759493.98,0.0,9148216456.37,0.0,1528.0,973244.43,889318.0,0.0,301559.0,0.0,900.0,26414947184.76,9722321.6,0.0,0.62,239.66,2020-06-12,598354.7142857143
2020-06-13,,,,,,,,,,0.0,0.0,16397126.67,0.0,956429759.0,0.7787,1.6547,7100117005.07,0.0,0.0,11748759493.98,0.0,9148216456.37,0.0,1528.0,758349.42,833267.0,0.0,285163.0,0.0,900.0,26503078976.09,9955797.6,0.0,0.62,239.66,2020-06-13,598354.7142857143
2020-06-14,,,,,,,,,,0.0,0.0,29044641.88,0.0,951193423.0,0.7787,1.6547,7100117005.07,0.0,0.0,11748759493.98,0.0,9148216456.37,0.0,1528.0,622120.31,785017.0,0.0,261300.0,0.0,900.0,25856836267.18,9583560.13,0.0,0.62,239.66,2020-06-14,598354.7142857143
2020-06-15,,,,,,,,,,0.0,0.0,32287627.84,0.0,933954175.0,0.616,2.3322,7100430872.41,0.0,0.0,16559673063.86,0.0,10201527001.43,0.0,1508.0,1169938.97,912281.0,0.0,281882.0,0.0,900.0,25743924409.2,9320494.0,-0.0358,0.62,231.07,2020-06-15,554311.4285714285
2020-06-16,,,,,,,,,,0.0,0.0,36453873.27,0.0,928560725.0,0.616,2.3322,7100430872.41,0.0,0.0,16559673063.86,0.0,10201527001.43,0.0,1508.0,1085522.88,904928.0,0.0,289000.0,0.0,900.0,26206196967.83,9519846.39,0.0,0.62,231.07,2020-06-16,554311.4285714285
2020-06-17,,,,,,,,,,0.0,0.0,31717340.74,0.0,1021675291.0,0.616,2.3322,7100430872.41,0.0,0.0,16559673063.86,0.0,10201527001.43,0.0,1508.0,1133381.28,879736.0,0.0,280770.0,0.0,900.0,26079437153.8,9549958.35,0.0,0.62,231.07,2020-06-17,554311.4285714285
